player,total_runs,total_balls,matches_played,bat_avg,strike_rate,milestone_1000_runs,batting_elo
Akash Bhandari,112,109,13,8.615384615384615,102.75229357798166,False,1509.05418709134
Akash Choudhary,29,59,7,4.142857142857143,49.152542372881356,False,1488.4292902148707
Akash Deep,74,54,13,5.6923076923076925,137.03703703703704,False,1491.613253150902
Akash Luitel,25,35,3,8.333333333333334,71.42857142857143,False,1502.90475016298
Akash Madhwal,14,28,5,2.8,50.0,False,1491.6097953632632
Akash Pandey,3,11,3,1.0,27.27272727272727,False,1490.2177231961955
Akash Parkar,56,73,5,11.2,76.71232876712328,False,1506.6312998097071
Akash Raj,18,27,2,9.0,66.66666666666666,False,1502.110945194926
Akash Sengupta,5,7,2,2.5,71.42857142857143,False,1496.7052815164443
Akash Singh,25,28,4,6.25,89.28571428571429,False,1500.4458652470191
Akash Sudan,0,3,1,0.0,0.0,False,1495.0
Akash Vasisht,168,132,9,18.666666666666668,127.27272727272727,False,1520.261119754779
Akbar Khan,20,38,4,5.0,52.63157894736842,False,1500.139048391324
Akbar-ur-Rehman,15,21,3,5.0,71.42857142857143,False,1498.2916866594794
Akhil Anil,222,195,20,11.1,113.84615384615384,False,1514.9014447697311
Akhil Arjunan,116,129,8,14.5,89.92248062015504,False,1512.598344439012
Akhil Kumar,41,36,6,6.833333333333333,113.88888888888889,False,1499.6480990838777
Akhil Rajput,178,189,7,25.428571428571427,94.17989417989418,False,1518.3727434524608
Akhilesh Sahani,221,208,18,12.277777777777779,106.25,False,1525.7629908533158
Akif Javed,7,12,4,1.75,58.333333333333336,False,1486.055472597463
Akif Raja,51,42,4,12.75,121.42857142857142,False,1508.1594374990725
Akshat Raghuwanshi,24,23,3,8.0,104.34782608695652,False,1502.5052113372842
Akshay Chandran,32,34,3,10.666666666666666,94.11764705882352,False,1505.2440246583308
Akshay Jain,0,2,1,0.0,0.0,False,1495.0
Akshay Karnewar,314,260,29,10.827586206896552,120.76923076923076,False,1523.5537225110354
Akshay Wadkar,360,366,18,20.0,98.36065573770492,False,1530.78409805938
Akshay Wakhare,11,19,8,1.375,57.89473684210527,False,1474.9213251951282
Al Bashid Muhammed,91,180,11,8.272727272727273,50.55555555555556,False,1508.2953308253554
Al-Amin Hossain,8,19,6,1.3333333333333333,42.10526315789473,False,1481.2731957936583
Alam Nakash,76,86,8,9.5,88.37209302325581,False,1500.289355671419
Alex Carthew,12,23,2,6.0,52.17391304347826,False,1501.3332405345818
Alexandros Karvelas,70,74,3,23.333333333333332,94.5945945945946,False,1511.609795363263
Alfredo Puentes,4,19,1,4.0,21.052631578947366,False,1499.6867906506234
Ali Abdulla Popalzae,0,3,1,0.0,0.0,False,1495.0
Ali Dawood,43,64,13,3.3076923076923075,67.1875,False,1482.8340990659597
Ali Farasat,192,167,13,14.76923076923077,114.97005988023952,False,1529.8770854451516
Ali Hasan,10,7,1,10.0,142.85714285714286,False,1501.9828311231518
Ali Hussain,7,14,3,2.3333333333333335,50.0,False,1491.055472597463
Ali Ivan,11,40,1,11.0,27.500000000000004,False,1502.2362140620164
Ali Khan,52,45,14,3.7142857142857144,115.55555555555554,False,1473.797117334317
Ali Majid,9,8,1,9.0,112.5,False,1501.7052815164443
Ali Masood,436,451,17,25.647058823529413,96.67405764966742,False,1546.047581918307
Ali Mohammadipour,19,14,1,19.0,135.71428571428572,False,1503.7237723822652
Ali Muaaz,13,29,4,3.25,44.827586206896555,False,1492.2005543193472
Ali Nadeem,188,133,6,31.333333333333332,141.35338345864662,False,1512.453937258212
Ali Naseer,277,225,24,11.541666666666666,123.1111111111111,False,1527.322052025036
Ali Nawaz,69,55,3,23.0,125.45454545454547,False,1511.609795363263
Ali Nayyer,275,223,18,15.277777777777779,123.31838565022422,False,1529.0806961474057
Ali Rasool,6,15,2,3.0,40.0,False,1498.0739634632841
Ali Raza,24,28,6,4.0,85.71428571428571,False,1488.3214693733887
Ali Saleem,216,187,11,19.636363636363637,115.50802139037432,False,1525.9234290416202
Ali Sheikh,22,20,3,7.333333333333333,110.00000000000001,False,1500.6531695885865
Ali Waqar,23,34,2,11.5,67.64705882352942,False,1503.4105630328886
Ali Yalmaz,71,62,9,7.888888888888889,114.51612903225808,False,1498.4999855379172
Ali Zaheer,46,57,5,9.2,80.7017543859649,False,1507.310038327173
Alok Kapali,57,89,7,8.142857142857142,64.04494382022472,False,1498.4437064164028
Alok Sahoo,59,56,4,14.75,105.35714285714286,False,1511.2243037026958
Altaf Gill,4,19,2,2.0,21.052631578947366,False,1496.055472597463
Amad Butt,127,93,14,9.071428571428571,136.55913978494624,False,1506.377131618253
Amal Jacob,29,43,6,4.833333333333333,67.44186046511628,False,1491.0283401427675
Aman Desai,362,318,24,15.083333333333334,113.83647798742138,False,1528.3101256742943
Aman Hakim Khan,195,161,19,10.263157894736842,121.11801242236024,False,1515.2888528941796
Amandeep Khare,758,673,28,27.071428571428573,112.63001485884101,False,1586.342357824992
Amandeep Singh,154,126,13,11.846153846153847,122.22222222222223,False,1519.706298173411
Amar Naeem,70,73,7,10.0,95.8904109589041,False,1502.7657995198986
Amar Sharma,148,187,11,13.454545454545455,79.14438502673798,False,1519.5668694429285
Ambikeshwar Mishra,2,6,1,2.0,33.33333333333333,False,1498.1992323303746
Ameel Mauroof,77,124,13,5.923076923076923,62.096774193548384,False,1498.7073869975186
Ameer Saiyed,154,173,10,15.4,89.01734104046243,False,1520.6213052840594
Amiangshu Sen,76,98,10,7.6,77.55102040816327,False,1496.852831036438
Aminuddin Ramly,249,170,19,13.105263157894736,146.47058823529412,False,1533.2708114560564
Aminul Islam,35,42,6,5.833333333333333,83.33333333333334,False,1501.9561480961543
Aminullah Tanha,5,17,3,1.6666666666666667,29.411764705882355,False,1491.7052815164443
Amir Ali,125,85,8,15.625,147.05882352941177,False,1515.924545032024
Amir Farooq,86,90,11,7.818181818181818,95.55555555555556,False,1502.3852019948638
Amir Hayat,3,6,2,1.5,50.0,False,1494.036981731642
Amir Khan,58,54,2,29.0,107.40740740740742,False,1508.8658525976653
Amir Mangal,56,39,5,11.2,143.5897435897436,False,1510.5007682668004
Amir Sharif,28,31,3,9.333333333333334,90.32258064516128,False,1502.0167914702745
Amir Zaib,243,199,14,17.357142857142858,122.1105527638191,False,1511.691194160441
Amit Ali,21,21,4,5.25,100.0,False,1494.1745852870333
Amit Chopra,42,52,6,7.0,80.76923076923077,False,1502.2629649518497
Amit Mishra,38,33,9,4.222222222222222,115.15151515151516,False,1486.0001880128195
Amit Pachhara,83,85,6,13.833333333333334,97.6470588235294,False,1498.5094098556751
Amit Parashar,0,1,1,0.0,0.0,False,1495.0
Amit Sinha,318,315,18,17.666666666666668,100.95238095238095,False,1514.8615946405732
Amit Uniyal,11,27,2,5.5,40.74074074074074,False,1500.435446392391
Amit Verma,446,350,21,21.238095238095237,127.42857142857143,False,1538.2835478437892
Amit Yadav,19,24,4,4.75,79.16666666666666,False,1495.4290538987095
Amjad Ali,68,85,8,8.5,80.0,False,1503.2893886307356
Amjad Gul,24,22,1,24.0,109.09090909090908,False,1504.3735813012465
Amjad Javed,269,259,17,15.823529411764707,103.86100386100385,False,1524.5997541688557
Amjad Mahboob,35,49,13,2.6923076923076925,71.42857142857143,False,1471.014621192959
Amjad Sher,291,262,23,12.652173913043478,111.06870229007633,False,1517.0468737727065
Amlanjyoti Das,25,43,5,5.0,58.139534883720934,False,1489.348491685472
Ammad Uddin,60,39,5,12.0,153.84615384615387,False,1502.1407279088353
Ammar Zuhdi Hazalan,0,3,1,0.0,0.0,False,1495.0
Amod Yadav,1,2,1,1.0,50.0,False,1497.018490865821
Amogh Desai,236,199,14,16.857142857142858,118.5929648241206,False,1531.3891355687394
Amoluk Singh,258,249,10,25.8,103.6144578313253,False,1518.097353683512
Amos Rai,12,15,3,4.0,80.0,False,1495.1820634535263
Amrit Lubana,14,16,1,14.0,87.5,False,1502.8860229809977
Amulya Pandrekar,13,18,6,2.1666666666666665,72.22222222222221,False,1486.408883515377
Anam Mollik,9,10,1,9.0,90.0,False,1501.7052815164443
Anamul Haque,539,485,25,21.56,111.1340206185567,False,1563.5980024137214
Anand Bais,34,45,2,17.0,75.55555555555556,False,1504.036981731642
Anand Singh,541,460,19,28.473684210526315,117.6086956521739,False,1553.4505056473197
Anas Khan,69,82,9,7.666666666666667,84.14634146341463,False,1492.572693049452
Anasim Khan,38,28,4,9.5,135.71428571428572,False,1500.139048391324
Andre Jarju,30,73,6,5.0,41.0958904109589,False,1497.2783314642268
Andrey Lilov,0,3,1,0.0,0.0,False,1495.0
Anik Ahmed,53,61,3,17.666666666666668,86.88524590163934,False,1509.7199340341376
Aniket Verma,236,148,12,19.666666666666668,159.45945945945945,False,1531.3856804762695
Anil Subba,0,2,1,0.0,0.0,False,1495.0
Anique Uddin,137,174,11,12.454545454545455,78.73563218390804,False,1515.1792537798012
Aniruddha Joshi,370,285,17,21.764705882352942,129.82456140350877,False,1539.6553392283774
