date,bowler,bowling_elo,league
2022-12-06,C Bah,1494.6907692307693,T20I
2023-10-04,C Bah,1489.6907692307693,T20I
2023-10-05,C Bah,1489.4539271255062,T20I
2024-11-24,C Bah,1494.4539271255062,T20I
2024-11-26,C Bah,1494.3983715699505,T20I
2024-11-27,C Bah,1494.3428160143949,T20I
2022-09-01,C Bosch,1498.8333333333333,CPL
2022-09-08,C Bosch,1493.8333333333333,CPL
2023-08-23,C Bosch,1488.8333333333333,CPL
2023-08-24,C Bosch,1483.8333333333333,CPL
2023-08-26,C Bosch,1483.3859649122805,CPL
2023-08-27,C Bosch,1488.3859649122805,CPL
2023-09-02,C Bosch,1487.5175438596489,CPL
2023-09-03,C Bosch,1486.9649122807016,CPL
2023-09-09,C Bosch,1486.7982456140348,CPL
2023-09-16,C Bosch,1481.7982456140348,CPL
2024-01-12,C Bosch,1486.2982456140348,SAT
2024-01-14,C Bosch,1481.2982456140348,SAT
2025-01-09,C Bosch,1477.131578947368,SAT
2025-01-18,C Bosch,1476.631578947368,SAT
2025-01-25,C Bosch,1480.020467836257,SAT
2025-01-29,C Bosch,1485.020467836257,SAT
2025-01-31,C Bosch,1490.020467836257,SAT
2025-02-04,C Bosch,1494.640467836257,SAT
2025-02-08,C Bosch,1494.0293567251458,SAT
2025-04-27,C Bosch,1494.60343079922,IPL
2025-05-01,C Bosch,1489.60343079922,IPL
2021-08-27,C Campher,1495.0,T20I
2021-10-07,C Campher,1500.0,T20I
2021-10-08,C Campher,1500.388888888889,T20I
2021-10-10,C Campher,1495.388888888889,T20I
2021-10-18,C Campher,1500.388888888889,T20I
2021-10-18,C Campher,1505.388888888889,T20WC
2021-10-20,C Campher,1500.388888888889,T20I
2021-10-20,C Campher,1495.388888888889,T20WC
2021-10-22,C Campher,1500.388888888889,T20I
2021-10-22,C Campher,1505.388888888889,T20WC
2021-12-22,C Campher,1500.388888888889,T20I
2021-12-23,C Campher,1505.388888888889,T20I
2022-02-12,C Campher,1505.4273504273503,T20I
2022-02-13,C Campher,1500.4273504273503,T20I
2022-02-14,C Campher,1501.0106837606836,T20I
2022-07-18,C Campher,1501.3440170940169,T20I
2022-07-22,C Campher,1496.3440170940169,T20I
2022-08-03,C Campher,1491.5583028083026,T20I
2022-10-17,C Campher,1486.5583028083026,T20I
2022-10-17,C Campher,1481.5583028083026,T20WC
2022-10-19,C Campher,1486.5583028083026,T20I
2022-10-19,C Campher,1491.5583028083026,T20WC
2022-10-21,C Campher,1486.5583028083026,T20I
2022-10-21,C Campher,1481.5583028083026,T20WC
2023-01-12,C Campher,1476.5583028083026,T20I
2023-01-14,C Campher,1476.9044566544565,T20I
2023-01-15,C Campher,1471.9044566544565,T20I
2023-03-31,C Campher,1472.4877899877897,T20I
2023-07-20,C Campher,1472.882526829895,T20I
2023-07-21,C Campher,1473.782526829895,T20I
2023-07-23,C Campher,1478.782526829895,T20I
2023-07-24,C Campher,1474.6158601632283,T20I
2023-07-28,C Campher,1469.6158601632283,T20I
2023-12-09,C Campher,1469.782526829895,T20I
2024-05-10,C Campher,1464.782526829895,T20I
2024-05-12,C Campher,1459.782526829895,T20I
2024-05-14,C Campher,1454.782526829895,T20I
2024-05-19,C Campher,1459.782526829895,T20I
2024-06-07,C Campher,1455.5902191375874,T20I
2024-06-07,C Campher,1451.3979114452798,T20WC
2024-06-16,C Campher,1456.3979114452798,T20I
2024-06-16,C Campher,1461.3979114452798,T20WC
2024-09-29,C Campher,1456.3979114452798,T20I
2025-02-22,C Campher,1451.3979114452798,T20I
2025-02-23,C Campher,1446.4534670008354,T20I
2025-05-01,C Campher,1446.7134670008354,PSL
2025-06-18,C Cassell,1503.5,T20I
2023-07-27,C Chatphaisan,1501.611111111111,T20I
2023-07-28,C Chatphaisan,1503.411111111111,T20I
